,rating,title,text,parent_asin,category
1678,2.0,Love Aden + Anais - the zipper gets low marks,"The item itself is well constructed, and great material. The problem is the low quality zipper.  The first time we put it on the baby, the zipper split open.  After fixing it and laying him down, the first time he woke up, the zipper split again.  The concept of the product is great enough that we contemplated paying $20 at the dry cleaner to have a new zipper put in, but when the item was already $50, decided it wasn't worth it.  We bought the Aden + Anais dream blanket instead and love it. It's our new favorite.",B0030DFRKW,Baby_Products
1679,2.0,inaccurate dimension and weight,"measure 13x7x15, 10.4 pounds, instead of 11.8x7x13.8, 9.5 pounds.",B01DWHV4N4,Baby_Products
1680,2.0,Things are not what they seem,"This is the first item I have ever reviewed and I feel the need to because I believe some of the positive reviews are fake. I bought it because of all the positive reviews but wish I would have researched it more and saw through the hype. Recently I went through and looked at some of the reviews and noticed that a few were fake. One person wrote the exact same review for this item and the Snuggle Me sleeper. I also signed up at the Dock a Tot website and they emailed me saying to post a positive review on Amazon and send it to them for a chance to win one. Then I went to the website and saw the celebrity quotes and noticed two of the quotes were exactly the same. I notified the company of this and my disappointment in their tactics to get people to buy this. I gave this two stars because even if it does work for some babies it is not worth the high price. It could very easily be made at home. My daughter would not sleep in it at all. She is 8 weeks old and has been sleeping in the bed with me but I've been afraid of rolling on her. Anyway, I was hoping she would use this to sleep in on the bed at night but no luck. I hold her until she falls asleep and put her in it and she starts tossing around until she wakes herself up. So just be aware that it might not be the miracle other reviews have made it out to be.",B018ZVIQMO,Baby_Products
1681,2.0,Worse then a lego,"So i bought these for my houdini 2 year old. He can get out the cheap version plug ins, can open baby gates, and baby proofed drawers(except the awesome magnet ones)  oh not to forget most baby proofed door contraptions.  I was really hopeful he wouldn't be able to get these out of the outlets but he got it out in 4 seconds flat. I mean the kid really should go on that minute to win it show.  Praying we don't have a life of crime ahead of us. (Sarcasism).  AND THE WORST PART...stepping on one of these little treasures that he leaves a trail of, like he's Hansel, is worse then stepping on a Lego or barbie shoe",B0BHSRYW1R,Baby_Products
1682,2.0,Two Stars,Cheaply made,B00B7M7CLA,Baby_Products
1683,2.0,Too flimsy. Dog or toddler can easily slip underneath.,Doesn’t stay tight at the bottom and a dog or toddler could easily push under to fall down stairs.,B0BY133PBR,Baby_Products
1684,2.0,maybe just a bad batch...,"This could have been a lovely cup, it feels quite heavy, and is double walled. But disappointingly, it is just another poor ""made in China"" stuff. It already has rust and pitting right out of the box (so that tells you it is not stainless), and the rim is irregular. The even cheaper looking sippy lid has no symbols on it so you are left wondering what plastic it is made of. I can't understand why ""expensive"" does not mean ""good"" any more...so sad.",B00273SSHA,Baby_Products
1685,2.0,Waste of money,"I am now on my second wipe warmer as the first one broke. The lid that flips open will not stay closed so all the wipes dry out. After contacting Amazon and getting a replacement, the second one is doing the same thing after only two days of use. Don’t waste your money",B099BZ4K9B,Baby_Products
1686,2.0,Faulty camera,"I’ve had this camera since my baby was born in March but did not start using it until maybe May of this year. Well it’s only been a few months and my camera goes in and out. Every few seconds. I’ve tried restarting it and the WiFi connection is great. But the picture goes black and then shows my baby again and then black again, over and over again. It’s very annoying. My return window is closed already unfortunately. I love the picture quality it’s like no other. I just wish it stopped going in and out.",B07RM8963K,Baby_Products
1687,2.0,Measure your drain’s placement,"We use to have the Sting Ray version of this product and it served us well for two years before it was lost in a move overseas. My husband wanted to buy the Star version because it was cheaper...well that was a mistake<br />Because of this design, if your tub drain is within two inches of the edge of the tub, it will not work properly because it can’t lay completely flat and create suction. The sting ray is the better choice.",B0B6JSCY5N,Baby_Products
1688,2.0,Not appropriately adhesive.,The decals were separated from backing paper and lost their adhesiveness.  This is disappointing.,B07527Y4Q3,Baby_Products
1689,2.0,Not impressed.,"I'm giving these 2 stars because they're cute and absorbent. My son drools like a faucet half turned on and soaks through these bibs within an hour to the point he's now just wearing a soaking wed bandana and getting wet himself. They also fade, shrink, and roll up when washed, I washed in warm water and hung them to dry.",B07S2Q19MJ,Baby_Products
